task_id,episode,split,state_id,site_id,action_chunk_mse,first_action_mse,next_obs_l1_01,local_hook_output_mse,d_a,d_o,C_r,max_object_position_delta_m
0,3,CHECK,task0/episode3/replan1,video_d29_self_attn_q,4.3398114257797715e-07,4.909400530550556e-08,0.00011075088696088642,0.013707979739734824,1.803393313918756e-06,0.0010977610088708661,0.001099564402184785,0.0
0,3,CHECK,task0/episode3/replan1,action_d00_self_attn_q,2.8078244440621347e-07,1.9350222828506958e-06,0.00022866242215968668,0.0068943910374236715,1.166781533179055e-06,0.0022664982478156083,0.0022676650293487876,0.0
0,3,CHECK,task0/episode3/replan1,action_d10_self_attn_q,3.2379543313254544e-07,2.054763626802014e-06,0.0002376481716055423,0.010847608117213147,1.3455204890238757e-06,0.0023555648516851288,0.0023569103721741524,0.0
0,3,CHECK,task0/episode3/replan1,action_d20_self_attn_q,3.4057913467222534e-07,2.9935353751398e-08,2.34965391427977e-05,0.009643806641925745,1.4152645681321706e-06,0.000232897317774808,0.00023431258234294015,0.0
0,3,CHECK,task0/episode3/replan1,action_d29_self_attn_q,3.0311164778140665e-07,1.9350222828506958e-06,0.00022866242215968668,0.007207720551957997,1.259569749350729e-06,0.0022664982478156083,0.002267757817564959,0.0
1,0,CAL,task1/episode0/replan4,video_d00_self_attn_q,1.1363761132088257e-06,1.1449844805611065e-06,0.00016731811047066003,0.007955242213946367,4.7221708125015094e-06,0.0016584544177737095,0.001663176588586211,2.435728994155888e-06
1,0,CAL,task1/episode0/replan4,video_d10_self_attn_q,9.144682167061546e-07,3.2290458307215886e-07,0.00025551990256644785,0.008335290995995266,3.8000403842495787e-06,0.0025327091612999232,0.002536509201684173,4.162309926220689e-06
1,0,CAL,task1/episode0/replan4,video_d20_self_attn_q,1.1951977967328276e-06,7.857598802729626e-07,0.00020289202802814543,0.011760759542544217,4.966602241366117e-06,0.002011062515993148,0.002016029118234514,2.50068735311159e-06
1,0,CAL,task1/episode0/replan4,video_d29_self_attn_q,6.407076398318168e-07,6.334324211820785e-07,0.00017200545698869973,0.013099215417654051,2.662437973654018e-06,0.0017049153210113319,0.0017075777589849858,1.7328238811800852e-06
1,0,CAL,task1/episode0/replan4,action_d00_self_attn_q,5.41980114121543e-07,2.442725985929428e-07,5.7474771892884746e-05,0.007098252630582043,2.252179226677105e-06,0.0005696890138680212,0.0005719411930946983,7.620303781348355e-07
1,0,CAL,task1/episode0/replan4,action_d10_self_attn_q,3.9474434743169695e-07,1.1974147184901085e-07,0.00010807810031110421,0.010565584980555475,1.640346197156793e-06,0.001071268390620344,0.001072908736817501,7.834542092492315e-07
1,0,CAL,task1/episode0/replan4,action_d20_self_attn_q,4.497729548802454e-07,2.5809805492826854e-07,0.00010954414756270126,0.01016102033582048,1.8690156323250298e-06,0.0010857998273801589,0.001087668843012484,7.606715109460495e-07
1,0,CAL,task1/episode0/replan4,action_d29_self_attn_q,5.328574275154097e-07,2.394829436980217e-07,0.00010098725761054084,0.007759544459789943,2.2142702246113737e-06,0.0010009840719090715,0.0010031983421336828,7.558380200107123e-07
1,0,CAL,task1/episode0/replan5,video_d00_self_attn_q,2.6368659291620133e-06,2.249549424959696e-06,0.00021017238032072783,0.008095316298667051,1.0957403259743058e-05,0.0020832252507301,0.002094182653989843,2.8629735874364566e-05
1,0,CAL,task1/episode0/replan5,video_d10_self_attn_q,1.8461311128703528e-06,5.167398171579407e-07,6.376777309924364e-05,0.008270198153153345,7.671532651835402e-06,0.0006320651405310778,0.0006397366731829132,5.336985238203258e-06
1,0,CAL,task1/episode0/replan5,video_d20_self_attn_q,1.0087334203490173e-06,4.869550025432545e-07,0.0002555498213041574,0.011494062502433173,4.191756109441909e-06,0.0025330057153465173,0.002537197471455959,2.796121423784359e-05
1,0,CAL,task1/episode0/replan5,video_d29_self_attn_q,1.3632005675390246e-06,8.647003113537721e-08,0.0001331005187239498,0.013380567093042164,5.6647318231999244e-06,0.0013192901991587742,0.0013249549309819742,1.2083871925614034e-05
1,0,CAL,task1/episode0/replan5,action_d00_self_attn_q,2.628581228236726e-07,1.915863556689601e-08,5.8621673815650865e-05,0.007051177770626968,1.092297647758444e-06,0.00058105708726554,0.0005821493849132984,5.4389462705466785e-06
1,0,CAL,task1/episode0/replan5,action_d10_self_attn_q,3.306633118427271e-07,6.731139734483804e-08,0.00013718949048779905,0.010599087369763954,1.3740597164962335e-06,0.0013598200214645128,0.001361194081181009,1.1539527850150671e-05
1,0,CAL,task1/episode0/replan5,action_d20_self_attn_q,4.984925112694327e-07,1.3890010563955002e-07,3.236259362893179e-05,0.010376724648152485,2.071468028591445e-06,0.00032077750713022086,0.0003228489751588123,3.0200725295075124e-06
1,0,CAL,task1/episode0/replan5,action_d29_self_attn_q,5.675893817169708e-07,1.684377650690294e-07,0.00011562771396711469,0.007897967043533492,2.3585976338954616e-06,0.0011461000396574689,0.0011484586372913644,1.127063022235255e-05
1,0,CAL,task1/episode0/replan0,video_d00_self_attn_q,1.705324393697083e-06,1.3670523912878707e-07,0.00016535341273993254,0.008127034182996975,7.086415302257741e-06,0.001638980365491208,0.0016460667807934658,0.0
1,0,CAL,task1/episode0/replan0,video_d10_self_attn_q,1.392440935887862e-06,2.897607828344917e-06,0.0003688039432745427,0.007910065170409526,5.786239141383317e-06,0.003655578749338581,0.003661364988479964,0.0
1,0,CAL,task1/episode0/replan0,video_d20_self_attn_q,1.8129667296307161e-06,1.9962476471846458e-07,0.00021026212198194116,0.01153884017905468,7.5337192283319745e-06,0.002084114768631533,0.002091648487859865,0.0
1,0,CAL,task1/episode0/replan0,video_d29_self_attn_q,6.879325837871875e-07,2.3614707345132047e-07,0.0002508225734345615,0.013016686591468478,2.8586795607271268e-06,0.002486149310554536,0.0024890079901152633,0.0
1,0,CAL,task1/episode0/replan0,action_d00_self_attn_q,3.841590512365656e-07,2.3096519896625978e-07,0.00019518285989761353,0.006925339333801642,1.5963593725893646e-06,0.0019346493655728123,0.0019362457249454017,0.0
1,0,CAL,task1/episode0/replan0,action_d10_self_attn_q,6.538385264320823e-07,1.6062811880601657e-07,0.00020381952344905585,0.010877881638717167,2.71700290926407e-06,0.002020255835675918,0.0020229728385851822,0.0
1,0,CAL,task1/episode0/replan0,action_d20_self_attn_q,5.326789391801867e-07,7.321683881400531e-08,0.00015530055679846555,0.009923038029070436,2.2135285226368557e-06,0.0015393366192137112,0.0015415501477363481,0.0
1,0,CAL,task1/episode0/replan0,action_d29_self_attn_q,8.968957558863622e-07,6.770919469545333e-08,0.00011303471546852961,0.007743819411715638,3.7270186438042112e-06,0.0011203982802773143,0.0011241252989211185,0.0
1,0,CAL,task1/episode0/replan1,video_d00_self_attn_q,9.140757128989208e-07,9.4434451369807e-09,5.055346628068946e-05,0.008060206547748514,3.7984093485380992e-06,0.0005010851440477241,0.0005048835533962622,0.0
1,0,CAL,task1/episode0/replan1,video_d10_self_attn_q,8.843376235745382e-07,9.4434451369807e-09,5.350549326976761e-05,0.007686664834465422,3.674833768415573e-06,0.0005303455880465964,0.000534020421815012,0.0
1,0,CAL,task1/episode0/replan1,video_d20_self_attn_q,8.21438391085394e-07,1.004605564958183e-06,0.0001413881400367245,0.011513521106482207,3.4134582288063543e-06,0.001401436968210514,0.0014048504264393203,0.0
1,0,CAL,task1/episode0/replan1,video_d29_self_attn_q,8.914744853427692e-07,9.4434451369807e-09,5.350549326976761e-05,0.013463436135106106,3.7044907454877453e-06,0.0005303455880465964,0.0005340500787920842,0.0
1,0,CAL,task1/episode0/replan1,action_d00_self_attn_q,4.995292215426161e-07,2.340480342866158e-08,6.464540638262406e-05,0.006946120635950982,2.0757760415249655e-06,0.0006407642275092488,0.0006428400035507737,0.0
1,0,CAL,task1/episode0/replan1,action_d10_self_attn_q,4.465978236112278e-07,9.537037470863652e-08,0.0002013262565014884,0.010894371560848215,1.8558214864519015e-06,0.001995542613824136,0.001997398435310588,0.0
1,0,CAL,task1/episode0/replan1,action_d20_self_attn_q,2.9039145488241047e-07,2.340480342866158e-08,6.67198037263006e-05,0.01044953472936199,1.2067114369145273e-06,0.0006613256205895375,0.000662532332026452,0.0
1,0,CAL,task1/episode0/replan1,action_d29_self_attn_q,7.735210374448798e-07,1.2453112674393196e-07,7.30128085706383e-05,0.008162133724105252,3.2143393577359202e-06,0.0007237017833121815,0.0007269161226699174,0.0
1,1,CAL,task1/episode1/replan4,video_d00_self_attn_q,7.557617891507107e-07,4.836186917600571e-07,0.0003222596424166113,0.007926676746578582,3.1405414285363283e-06,0.0031942323884282904,0.0031973729298568265,2.2752237744061657e-06
1,1,CAL,task1/episode1/replan4,video_d10_self_attn_q,2.386162805123604e-06,2.932304710157041e-07,0.00011436113709351048,0.008710619843648324,9.915615280238448e-06,0.001133545750073573,0.0011434613653538116,3.3751942666922182e-06
1,1,CAL,task1/episode1/replan4,video_d20_self_attn_q,7.450116754625924e-07,5.155565077075153e-07,0.000944548926781863,0.011933443731137257,3.0958697106965706e-06,0.009362353758468292,0.00936544962817899,1.2335806959704736e-05
1,1,CAL,task1/episode1/replan4,video_d29_self_attn_q,8.138569000948337e-07,5.514733061318111e-07,0.0006503634504042566,0.013358656499578235,3.3819536107008453e-06,0.006446392051926914,0.006449774005537615,7.103451944708709e-06
1,1,CAL,task1/episode1/replan4,action_d00_self_attn_q,3.5952365351477056e-07,1.3890010563955002e-07,0.00030988306389190257,0.007100806412961865,1.493987847243118e-06,0.003071555941309162,0.003073049929156405,1.7646453745741772e-06
1,1,CAL,task1/episode1/replan4,action_d10_self_attn_q,3.361095366472e-07,5.814086421196407e-07,0.0006593791767954826,0.010495282185139482,1.3966913113626396e-06,0.0065357557867964265,0.0065371524781077895,6.272240787252698e-06
1,1,CAL,task1/episode1/replan4,action_d20_self_attn_q,2.4796577235974837e-07,1.3890010563955002e-07,0.00030988306389190257,0.010218907925221921,1.0304130112610176e-06,0.003071555941309162,0.003072586354320423,1.7646453745741772e-06
1,1,CAL,task1/episode1/replan4,action_d29_self_attn_q,5.491701244864089e-07,4.1297221287095454e-07,0.0003428639902267605,0.007823727062026924,2.282057060865893e-06,0.0033984623522676206,0.0034007444093284863,3.916781289277943e-06
1,1,CAL,task1/episode1/replan5,video_d00_self_attn_q,1.0775822829600656e-06,2.636878377870744e-07,0.0002353244344703853,0.007989859602480434,4.477855126938657e-06,0.002332532006605147,0.0023370098617320856,1.979358456674605e-05
1,1,CAL,task1/episode1/replan5,video_d10_self_attn_q,1.0623870139170322e-06,2.145344296877738e-06,0.00020911522733513266,0.008607504278341609,4.414711722981931e-06,0.002072746767353189,0.002077161479076171,2.8005089170091477e-05
1,1,CAL,task1/episode1/replan5,video_d20_self_attn_q,9.488779255661939e-07,2.3255965686530544e-07,0.0002702102065086365,0.011529987285341853,3.9430287143955965e-06,0.0026783192175145695,0.002682262246228965,2.3393703896880488e-05
1,1,CAL,task1/episode1/replan5,video_d29_self_attn_q,9.026322800309572e-07,2.4972644041554304e-07,0.00015201942005660385,0.013620040879819254,3.7508565673278984e-06,0.0015068140446427153,0.0015105649012100433,1.3758967426966467e-05
1,1,CAL,task1/episode1/replan5,action_d00_self_attn_q,6.04411013682693e-07,2.1859823107206466e-07,0.00023461636737920344,0.007035831745894407,2.5116086253410846e-06,0.0023255136569946505,0.0023280252656199918,2.2646518918013116e-05
1,1,CAL,task1/episode1/replan5,action_d10_self_attn_q,6.77996865761088e-07,1.9225053904392553e-07,0.0001871146378107369,0.010588202941085834,2.817392035304221e-06,0.0018546772781166468,0.001857494670151951,1.5557188148550573e-05
1,1,CAL,task1/episode1/replan5,action_d20_self_attn_q,7.607633278894355e-07,2.185982737046288e-07,0.0002614638360682875,0.01049502831023819,3.1613251461585778e-06,0.002591625334494502,0.0025947866596406606,2.312658854865229e-05
1,1,CAL,task1/episode1/replan5,action_d29_self_attn_q,7.147681913011183e-07,1.2998495435567747e-07,0.0001942852686624974,0.008050801836153493,2.970193980174224e-06,0.0019257524556982872,0.0019287226496784615,1.6710928707577676e-05
1,1,CAL,task1/episode1/replan0,video_d00_self_attn_q,6.015083613419847e-07,4.90940657016381e-08,8.137023542076349e-05,0.00815670273855965,2.4995467560331954e-06,0.0008065404637265244,0.0008090400104825577,0.0
1,1,CAL,task1/episode1/replan0,video_d10_self_attn_q,9.176271191790875e-07,3.078923782595666e-08,5.466237053042278e-05,0.008123916587941322,3.8131670919336225e-06,0.0005418125368327049,0.0005456257039246385,0.0
1,1,CAL,task1/episode1/replan0,video_d20_self_attn_q,9.535561957818572e-07,3.002073754032608e-07,0.00016585206321906298,0.011568582115284722,3.962469101085017e-06,0.0016439229810138946,0.0016478854501149796,0.0
1,1,CAL,task1/episode1/replan0,video_d29_self_attn_q,5.277303785078402e-07,2.740719082794385e-07,0.00013134526670910418,0.01337096721090533,2.1929649534987625e-06,0.0013018921694407817,0.0013040851343942806,0.0
1,1,CAL,task1/episode1/replan0,action_d00_self_attn_q,6.440471338464704e-07,2.5240144623239757e-06,0.0002990722714457661,0.0069278747476872035,2.676315123112916e-06,0.002964399540597395,0.002967075855720508,0.0
1,1,CAL,task1/episode1/replan0,action_d10_self_attn_q,4.051836128837749e-07,4.85505715630552e-08,7.890688721090555e-05,0.010859207536780161,1.6837261961278721e-06,0.0007821237959213365,0.0007838075221174644,0.0
1,1,CAL,task1/episode1/replan0,action_d20_self_attn_q,3.9305945165324374e-07,0.0,0.0,0.00990697685051834,1.6333446722438379e-06,0.0,1.6333446722438379e-06,0.0
1,1,CAL,task1/episode1/replan0,action_d29_self_attn_q,6.821358624620188e-07,2.073378936984227e-06,0.00022778479615226388,0.007814394915709464,2.834591489945155e-06,0.002257799232956612,0.002260633824446557,0.0
1,1,CAL,task1/episode1/replan1,video_d00_self_attn_q,8.42221709262958e-07,4.884092845713894e-07,7.041981007205322e-05,0.007980786419082132,3.4998225736251636e-06,0.000698000023932027,0.0007014998465056521,0.0
1,1,CAL,task1/episode1/replan1,video_d10_self_attn_q,7.050948624964803e-07,1.566082687531889e-06,0.00014756146993022412,0.00804420000465692,2.929996803896023e-06,0.0014626269147467812,0.0014655569115506772,0.0
1,1,CAL,task1/episode1/replan1,video_d20_self_attn_q,9.376670959682087e-07,4.837555707126739e-07,6.705888517899439e-05,0.011681487557213885,3.8964425078604675e-06,0.0006646865904906634,0.0006685830329985239,0.0
1,1,CAL,task1/episode1/replan1,video_d29_self_attn_q,5.203078217164148e-07,4.884092845713894e-07,7.041981007205322e-05,0.013645975243597144,2.162120780845722e-06,0.000698000023932027,0.0007001621447128727,0.0
1,1,CAL,task1/episode1/replan1,action_d00_self_attn_q,1.7291229426064092e-07,2.3812361860109377e-08,9.38864322961308e-05,0.006951855329227498,7.185309331913272e-07,0.0009306008056900344,0.0009313193366232257,0.0
1,1,CAL,task1/episode1/replan1,action_d10_self_attn_q,4.037931660150207e-07,1.2453112674393196e-07,8.612739475211129e-05,0.01085973227066683,1.6779482432620513e-06,0.000853693350445925,0.000855371298689187,0.0
1,1,CAL,task1/episode1/replan1,action_d20_self_attn_q,4.7479193199251313e-07,6.225198490028561e-07,0.00014191670925356448,0.010419433548785306,1.9729811082840297e-06,0.0014066761377797947,0.0014086491188880787,0.0
1,1,CAL,task1/episode1/replan1,action_d29_self_attn_q,6.584090783690044e-07,6.081508558963833e-07,0.00012717652134597301,0.008003383165086775,2.735995676449761e-06,0.001260571632503025,0.0012633076281794748,0.0
1,2,CHECK,task1/episode2/replan4,video_d00_self_attn_q,8.954413601713895e-07,4.981245069757279e-07,6.416669930331409e-05,0.007970741435075295,3.7209749537659915e-06,0.0006360192906445668,0.0006397402655983328,9.879393554162905e-06
1,2,CHECK,task1/episode2/replan4,video_d10_self_attn_q,8.40346842778672e-07,1.3890004879613116e-07,9.256998600903898e-05,0.008691557759076216,3.492031632152069e-06,0.0009175522112823653,0.0009210442429145174,7.75308497016776e-06
1,2,CHECK,task1/episode2/replan4,video_d20_self_attn_q,8.569410852032888e-07,4.653773810758821e-09,2.2080364942667075e-05,0.012132510281965507,3.560988420597603e-06,0.00021886022189835391,0.0002224212103189515,8.781864254736293e-07
1,2,CHECK,task1/episode2/replan4,video_d29_self_attn_q,8.353255225301837e-07,0.0,0.0,0.013730352408629319,3.4711657131644903e-06,0.0,3.4711657131644903e-06,0.0
1,2,CHECK,task1/episode2/replan4,action_d00_self_attn_q,5.605348292192502e-07,0.0,0.0,0.007078153681729439,2.329282690090519e-06,0.0,2.329282690090519e-06,0.0
1,2,CHECK,task1/episode2/replan4,action_d10_self_attn_q,5.920781518398144e-07,5.027783345212811e-07,6.74977054586634e-05,0.010542907317155792,2.46035985343175e-06,0.0006690361700393363,0.0006714965298927681,9.772670352267938e-06
1,2,CHECK,task1/episode2/replan4,action_d20_self_attn_q,6.651284252257028e-07,9.57931320044736e-07,0.00011446086136857048,0.010463001296473873,2.7639176850496937e-06,0.0011345342154827707,0.0011372981331678204,1.542889788899589e-05
1,2,CHECK,task1/episode2/replan4,action_d29_self_attn_q,6.840324999757286e-07,4.98124052228377e-07,0.00015118169540073723,0.008068966368714663,2.8424729001622753e-06,0.0014985105313380777,0.00150135300423824,1.4214452537882658e-05
1,2,CHECK,task1/episode2/replan5,video_d00_self_attn_q,7.746443202449882e-07,1.9693497961270623e-06,0.00017155666137114167,0.00800732192244792,3.2190071197481636e-06,0.0017004668660740693,0.0017036858731938175,2.4963848014605424e-05
1,2,CHECK,task1/episode2/replan5,video_d10_self_attn_q,5.576047215072322e-07,2.007667035286431e-06,0.00016746770415920764,0.008806621067871908,2.317106730956613e-06,0.0016599371880066805,0.0016622542947376372,2.345721913380393e-05
1,2,CHECK,task1/episode2/replan5,video_d20_self_attn_q,1.2496537920014816e-06,5.276625074657204e-07,0.00014283423661254346,0.012080570986110869,5.19289220683999e-06,0.0014157706541931495,0.0014209635463999896,1.2710420308209298e-05
1,2,CHECK,task1/episode2/replan5,video_d29_self_attn_q,4.7350789600386634e-07,1.9350222828506958e-06,0.00010857675806619227,0.013444437085662135,1.9676453420730807e-06,0.0010762110782622052,0.0010781787236042782,2.0702742468778837e-05
1,2,CHECK,task1/episode2/replan5,action_d00_self_attn_q,3.047239260922652e-07,1.253311552318337e-07,0.0001373291015625,0.007005383206663593,1.266269514941249e-06,0.0013612038441897193,0.0013624701137046604,1.2349597723291152e-05
1,2,CHECK,task1/episode2/replan5,action_d10_self_attn_q,4.468473377983173e-07,8.64704361447366e-08,0.00013133529864717275,0.010709015816639196,1.856858333845897e-06,0.0013017933661713668,0.0013036502245052125,1.0758892050056304e-05
1,2,CHECK,task1/episode2/replan5,action_d20_self_attn_q,3.9349001212940493e-07,1.9350222828506958e-06,0.00010857675806619227,0.010516478424343294,1.6351338510992467e-06,0.0010762110782622052,0.0010778462121133045,2.0702742468778837e-05
1,2,CHECK,task1/episode2/replan5,action_d29_self_attn_q,5.571700398832036e-07,2.007667035286431e-06,0.0001546523126307875,0.007820265630044303,2.3153004268167606e-06,0.0015329112334580538,0.0015352265338848706,1.3507904361558066e-05
1,2,CHECK,task1/episode2/replan0,video_d00_self_attn_q,1.1978011116298148e-06,5.210753215578734e-07,0.00024083955213427544,0.008180042676307406,4.977420224496359e-06,0.002387197764116342,0.0023921751843408385,0.0
1,2,CHECK,task1/episode2/replan0,video_d10_self_attn_q,1.0878792409130256e-06,2.040394747382379e-06,0.00032055421615950763,0.008413666038838103,4.520643772122092e-06,0.003177328230819023,0.003181848874591145,0.0
1,2,CHECK,task1/episode2/replan0,video_d20_self_attn_q,1.3174295645512757e-06,2.5501497020741226e-06,0.00019825455092359334,0.011551866214304516,5.474532036478476e-06,0.001965095917579299,0.0019705704496157774,0.0
1,2,CHECK,task1/episode2/replan0,video_d29_self_attn_q,5.684773327629955e-07,1.6284840853586502e-07,0.00010873632709262893,0.013370343582576045,2.3622874831132774e-06,0.001077792723883766,0.0010801550113668794,0.0
1,2,CHECK,task1/episode2/replan0,action_d00_self_attn_q,4.1032868125512323e-07,5.258650048745039e-07,0.000247551390202716,0.006933392021243365,1.7051063460703947e-06,0.0024537253950146056,0.002455430501360676,0.0
1,2,CHECK,task1/episode2/replan0,action_d10_self_attn_q,2.422295608539571e-07,4.210944126725735e-08,0.00010675168596208096,0.010852690584511375,1.00657638689684e-06,0.00105812099294326,0.0010591275693301568,0.0
1,2,CHECK,task1/episode2/replan0,action_d20_self_attn_q,3.367778447227465e-07,5.3340169614557453e-08,0.0001082476373994723,0.009909694324893786,1.3994684419723228e-06,0.0010729488395113196,0.001074348307953292,0.0
1,2,CHECK,task1/episode2/replan0,action_d29_self_attn_q,5.656705184264865e-07,6.173225415295747e-07,0.00015712562890257686,0.0077781924359474576,2.3506238652477563e-06,0.0015574267045326566,0.0015597773283979044,0.0
1,2,CHECK,task1/episode2/replan1,video_d00_self_attn_q,3.9006894780868606e-07,2.2319557047012495e-06,0.00031892862170934677,0.007983496759873877,1.6209177391137776e-06,0.0031612153647951713,0.003162836282534285,0.0
1,2,CHECK,task1/episode2/replan1,video_d10_self_attn_q,6.884535537210468e-07,2.4729179131099954e-06,0.00036695890594273806,0.00825262343381165,2.860844432891603e-06,0.0036372907690041065,0.003640151613436998,0.0
1,2,CHECK,task1/episode2/replan1,video_d20_self_attn_q,3.573161393433111e-07,2.03226932171674e-06,0.0003740696993190795,0.011681604024421255,1.4848146000519093e-06,0.003707772838492558,0.00370925765309261,0.0
1,2,CHECK,task1/episode2/replan1,video_d29_self_attn_q,3.73329413605461e-07,2.4793127977318363e-06,0.00033632165286689997,0.013720726737507584,1.5513571958125527e-06,0.0033336148096644587,0.0033351661668602713,0.0
1,2,CHECK,task1/episode2/replan1,action_d00_self_attn_q,2.65472010596568e-07,2.2387682747648796e-06,0.0003766627050936222,0.006951864149998963,1.1031595661011899e-06,0.0037334746699918876,0.003734577829557989,0.0
1,2,CHECK,task1/episode2/replan1,action_d10_self_attn_q,3.525171621276968e-07,2.1900716546952026e-06,0.00030450758640654385,0.010857568017755373,1.4648726196864095e-06,0.0030182742949998727,0.003019739167619559,0.0
1,2,CHECK,task1/episode2/replan1,action_d20_self_attn_q,2.8725301604026754e-07,2.384856770731858e-06,0.00048368365969508886,0.010554862753327654,1.193669765125651e-06,0.004794264649354495,0.00479545831911962,0.0
1,2,CHECK,task1/episode2/replan1,action_d29_self_attn_q,7.026575872259855e-07,7.495816021219071e-07,0.00013097625924274325,0.008055251584587824,2.919868792570738e-06,0.0012982345733738869,0.0013011544421664576,0.0
1,3,CHECK,task1/episode3/replan4,video_d00_self_attn_q,7.011317961769237e-07,1.3890010563955002e-07,0.00010320127330487594,0.007866888283513894,2.913528421742711e-06,0.0010229293598337415,0.0010258428882554843,6.314112220229619e-06
1,3,CHECK,task1/episode3/replan4,video_d10_self_attn_q,1.9033392391065718e-06,2.3404851390296244e-08,0.00012260886433068663,0.008319317950323242,7.909259000366042e-06,0.001215297089690129,0.001223206348690495,1.1564410737590293e-06
1,3,CHECK,task1/episode3/replan4,video_d20_self_attn_q,1.5649667375328136e-06,4.8550560904914164e-08,7.017047755653039e-05,0.011610373477990944,6.5031640181573715e-06,0.0006955286440515089,0.0007020318080696663,2.779761266878331e-06
1,3,CHECK,task1/episode3/replan4,video_d29_self_attn_q,8.886435693966632e-07,2.442725985929428e-07,0.0003181008796673268,0.012878478299057987,3.692726974234583e-06,0.003153010798998298,0.0031567035259725327,5.29850905177517e-06
1,3,CHECK,task1/episode3/replan4,action_d00_self_attn_q,2.8780277716577984e-07,2.5864156327770615e-07,0.0001742294552968815,0.007103862127736992,1.1959542780704115e-06,0.0017269595564437664,0.0017281555107218369,6.745735427281985e-06
1,3,CHECK,task1/episode3/replan4,action_d10_self_attn_q,4.2470611560929683e-07,1.874506807553189e-07,0.0003105612413492054,0.010585097235718453,1.7648512668556656e-06,0.003078278025349763,0.0030800428766166186,3.384708536240126e-06
1,3,CHECK,task1/episode3/replan4,action_d20_self_attn_q,6.330787414299266e-07,9.443432702482824e-09,0.00010693119838833809,0.01021675508253821,2.6307363557247035e-06,0.0010599003172228252,0.0010625310535785498,9.525758589858279e-07
1,3,CHECK,task1/episode3/replan4,action_d29_self_attn_q,4.649586458072008e-07,1.389000772178406e-07,0.0002002092805923894,0.007782567372000221,1.932119234758602e-06,0.001984471166592386,0.0019864032858271444,2.255737833269705e-06
1,3,CHECK,task1/episode3/replan7,video_d00_self_attn_q,9.342282396573864e-07,9.887210126180435e-07,9.141310874838382e-05,0.007938023450297432,3.882152461888366e-06,0.0009060852624962568,0.0009099674149581451,1.4941232337915723e-05
1,3,CHECK,task1/episode3/replan7,video_d10_self_attn_q,7.075660164446163e-07,5.378137757361401e-07,9.553199197398499e-05,0.008464895231262438,2.9402655968699746e-06,0.0009469115667294146,0.0009498518323262846,1.277913024796951e-05
1,3,CHECK,task1/episode3/replan7,video_d20_self_attn_q,8.498777219756448e-07,5.097551820654189e-07,8.225783676607534e-05,0.012428567565717367,3.5316368641155748e-06,0.0008153383539741104,0.000818869990838226,1.0779284918641934e-05
1,3,CHECK,task1/episode3/replan7,video_d29_self_attn_q,4.0379376287091873e-07,5.145448653820495e-07,7.67327583162114e-05,0.012632111630337601,1.6779507234756604e-06,0.0007605738653126755,0.0007622518160361512,9.110473898930147e-06
1,3,CHECK,task1/episode3/replan7,action_d00_self_attn_q,3.7879786418670847e-07,9.142438273102016e-08,3.85857856599614e-05,0.0069593257171847904,1.5740811491095438e-06,0.0003824616863710868,0.00038403576752019634,4.287479281291866e-06
1,3,CHECK,task1/episode3/replan7,action_d10_self_attn_q,3.064360498683527e-07,6.104274774543228e-08,5.0034865125780925e-05,0.010755529270567015,1.2733841848369412e-06,0.0004959447777478583,0.0004972181619326952,6.513746971208478e-06
1,3,CHECK,task1/episode3/replan7,action_d20_self_attn_q,1.798972988353853e-07,4.6673768849814223e-08,3.690033918246627e-05,0.01052846725100645,7.475568730581097e-07,0.00036575556801569757,0.0003665031248887557,3.969438520027138e-06
1,3,CHECK,task1/episode3/replan7,action_d29_self_attn_q,5.725054847971478e-07,5.330240924195095e-07,8.801229705568403e-05,0.007983839028696212,2.3790263266553862e-06,0.000872376471738884,0.0008747554980655394,1.0810454595505936e-05
1,3,CHECK,task1/episode3/replan0,video_d00_self_attn_q,8.120765073726943e-07,2.040394747382379e-06,0.00026795631856657565,0.008137215098174692,3.3745552516104412e-06,0.00265597871651224,0.0026593532717638503,0.0
1,3,CHECK,task1/episode3/replan0,video_d10_self_attn_q,1.437938749404566e-06,2.071183871521498e-06,0.00023776783200446516,0.00833023675969071,5.975303698904279e-06,0.002356750923633156,0.00236272622733206,0.0
1,3,CHECK,task1/episode3/replan0,video_d20_self_attn_q,8.131758590934623e-07,1.939268486239598e-06,0.00025255788932554424,0.01147512315118981,3.3791235688675023e-06,0.002503349733733699,0.0025067288573025663,0.0
1,3,CHECK,task1/episode3/replan0,video_d29_self_attn_q,4.163120479461213e-07,6.178660214573028e-07,0.00020525563741102815,0.013230767720353724,1.7299700150795416e-06,0.0020344905741507893,0.0020362205441658687,0.0
1,3,CHECK,task1/episode3/replan0,action_d00_self_attn_q,3.170070499436406e-07,6.126816032292481e-08,0.00022226969304028898,0.006928834520083625,1.3173116023831622e-06,0.002203133619683767,0.00220445093128615,0.0
1,3,CHECK,task1/episode3/replan0,action_d10_self_attn_q,6.210702849784866e-07,5.374777956035359e-08,0.0002075294905807823,0.010865836438072611,2.5808356389645963e-06,0.0020570289701686475,0.002059609805807612,0.0
1,3,CHECK,task1/episode3/replan0,action_d20_self_attn_q,5.436058359009621e-07,4.689918142730676e-08,0.00018973754777107388,0.009921359747625678,2.258934856126534e-06,0.001880675519424221,0.0018829344542803475,0.0
